Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9238,1,1,142.0,1,37,37,6,7,0.6467234188243751,1,0,0,1,0,0,18,0,0,6,8,6,0.666576666155282,0,0,6,6,6,0.9179914783232447,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,2,9147,1,1,123.0,1,1,38,4,7,-0.8196381437007567,1,0,0,1,0,1,18,0,0,5,9,3,0.4892982778837454,0,0,5,11,3,0.14915323084672547,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,1,9085,1,1,131.0,1,19,19,9,9,0.9075665813889431,1,0,0,1,0,0,19,0,0,5,6,5,0.5720281924104625,0,0,5,5,5,0.49513044221115926,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,3,9773,1,1,158.0,1,1,38,4,7,2.1201347965539554,1,0,0,1,0,0,18,0,0,6,6,6,0.42035668244481444,0,0,6,7,6,0.4511968280696437,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,2,9500,1,1,122.0,1,37,37,9,9,0.28718284339754024,1,0,0,1,0,0,18,0,0,7,7,6,0.3893329644972955,1,0,7,7,6,0.4406710663482388,1,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,43,1,9500,1,1,130.0,1,38,38,9,5,-1.8982598699812623,0,0,0,1,0,0,20,0,0,7,11,6,0.2031906568121824,0,0,7,7,7,0.5335723545849851,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,17,1,9238,1,1,154.0,1,19,37,9,7,0.9498654726156291,1,0,0,1,0,1,20,0,0,6,13,2,-0.1311760810666324,0,0,6,12,4,0.10110084037944303,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,17,1,9147,1,1,120.0,1,19,19,3,3,-0.9535846325852634,0,0,0,1,0,0,20,0,0,5,11,3,-0.06223448562770142,0,0,5,10,3,0.08508337689034876,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,2,9085,1,1,140.0,1,37,38,9,7,0.7101717556644053,0,0,0,1,0,0,18,0,0,5,12,5,0.5188446759290014,2,0,5,6,5,0.22603705559437745,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9147,1,1,127.0,1,2,19,4,5,-0.361400155411653,0,0,0,1,0,0,18,0,0,5,5,5,0.4065683633570283,0,0,5,5,5,0.7257819164541148,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9254,1,1,133.1,1,1,1,4,5,0.28718284339754024,1,0,0,1,0,0,21,0,0,6,12,3,0.07564870525016021,0,0,6,12,2,0.14915323084672547,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,2,9147,1,1,120.0,1,19,19,9,7,-0.5869942419539812,1,0,0,1,0,0,19,0,0,5,8,5,0.03428374798680183,0,0,5,9,4,0.19720562131400793,2,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,171,1,1,137.0,1,3,19,2,9,-0.32615107938941423,0,0,0,1,0,0,19,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,9670,1,1,131.0,1,38,38,9,9,0.06863857205966038,0,0,0,1,0,1,19,0,0,5,5,5,0.44793332062038704,0,0,5,5,5,0.7642238288279407,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9085,1,1,130.0,1,19,38,4,7,-0.39664923143389175,1,0,0,1,0,0,19,0,0,6,15,6,0.7305938619200033,0,0,6,13,6,0.37980470508968106,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,6,9556,1,1,122.0,1,1,1,4,5,-0.6927414700206974,1,0,0,1,0,0,19,0,0,7,12,5,0.303155970198632,0,0,7,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,44,1,9085,1,39,160.0,1,37,37,9,9,2.331629252687388,1,0,0,1,0,0,20,0,1,6,7,6,0.7305938619200033,0,1,6,17,5,0.6830686804831976,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9853,1,1,146.0,1,19,38,9,3,1.2953064176335694,1,0,0,1,0,1,18,0,0,6,8,5,0.44793332062038704,0,0,6,7,5,0.6104561793326371,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,3,9238,1,1,131.0,1,1,39,5,3,-0.3050016337760712,1,0,0,1,0,0,18,0,0,6,7,6,0.4892982778837454,0,0,6,6,6,0.6617120624977382,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,6,9500,1,1,132.0,1,1,37,8,9,0.07568838726410773,1,0,0,1,0,0,19,0,0,7,7,7,0.5859149994917324,0,0,8,9,8,0.9201271401217909,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,3,9500,1,1,138.0,1,19,19,5,8,-0.14285588407377212,1,0,0,1,0,1,18,0,0,7,9,7,0.5384191646339838,0,0,8,9,7,0.6763566005449102,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,17,2,9070,1,1,130.0,1,37,37,9,9,-0.22745366652714533,1,0,0,1,0,0,18,0,0,6,6,6,0.3514150870058838,0,0,6,6,6,0.5335723545849851,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9147,1,1,126.0,1,1,19,4,8,-0.48124701388726493,1,0,0,1,0,0,19,0,0,5,7,5,0.3652034060936699,0,0,5,5,5,0.8411076535755927,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,6,9500,1,1,148.0,1,1,19,3,3,0.33653154982867367,1,0,0,1,0,0,19,0,0,7,8,5,0.696123064200538,0,0,7,7,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,43,1,9238,1,1,130.0,1,38,37,9,7,0.44227877789538994,0,0,0,1,0,0,20,0,5,9,15,9,0.21353189612802181,0,2,7,8,7,0.2864457750389609,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9670,1,1,117.0,1,1,38,3,9,-1.2426270559676218,0,0,1,0,0,1,19,0,0,6,7,5,0.28247349156695284,0,0,6,9,4,0.43746757365042016,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,17,1,9670,1,1,120.0,1,19,19,5,5,-0.9817838934030548,1,0,0,1,0,0,20,0,0,5,7,4,0.3238384488303112,0,0,5,5,4,0.24525801178129036,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9773,1,1,153.0,1,1,1,141,175,2.1835831333939852,0,0,1,1,0,1,18,0,0,6,6,6,0.8684770527978654,0,0,6,6,6,0.8859565513450565,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,2,9500,1,1,117.0,1,19,1,4,7,-1.045232230243085,0,0,0,1,0,1,20,0,0,7,9,5,0.5281813377113026,0,0,8,9,7,0.5129784729561496,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,18,1,9500,1,1,178.0,1,19,1,4,8,2.813202129303205,0,0,0,1,0,0,18,0,0,7,8,7,1.1097726368341232,0,0,8,8,8,1.1102010401923745,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,5,9500,1,1,129.0,1,37,37,9,9,0.13208690889969055,1,0,0,1,0,0,19,0,0,7,7,6,0.42035668244481444,0,0,7,7,6,0.4695025006286083,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,6,9773,1,1,116.0,1,19,1,4,4,-1.18622853433204,1,0,0,1,0,1,19,0,0,6,8,6,0.42035668244481444,0,0,6,10,5,0.3413627927158553,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,51,1,9147,1,1,99.0,1,3,1,3,3,-1.9194093155946053,1,0,1,0,0,0,22,0,0,5,8,0,-2.1994239442345584,0,0,5,7,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,3,9238,1,1,135.0,1,1,12,9,10,-0.4177986770472348,1,0,0,1,0,1,19,0,0,6,7,6,0.1445903006890912,0,0,6,6,6,0.24525801178129036,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,3,9500,1,1,141.0,1,19,19,9,7,0.33653154982867367,1,0,0,1,0,1,19,0,0,7,10,7,0.614427273605405,0,0,8,11,8,0.4050322100850046,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,5,9853,1,1,132.0,1,37,38,5,6,-0.5517451659317424,1,0,0,1,0,1,19,0,0,6,10,5,0.28247349156695284,0,0,6,9,5,0.11071131847289965,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,4,9254,1,1,132.0,1,12,19,9,9,-0.1569555144826678,1,0,0,1,0,0,19,0,0,5,10,0,-2.1994239442345584,0,0,5,10,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,1,9254,1,1,113.0,1,1,37,9,10,-0.685691654816249,1,0,0,1,0,0,20,0,0,6,8,5,0.11701366251351858,0,0,6,12,3,0.2772929387594786,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9147,1,1,134.0,1,3,19,2,10,0.13208690889969055,0,0,0,1,0,0,18,0,0,5,10,5,0.5668575727525427,0,0,5,9,5,0.757816843432303,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9500,1,1,136.0,1,1,19,9,9,0.322431919419779,0,0,0,1,0,1,20,0,0,7,8,6,0.6678570100705771,0,0,8,9,7,0.7601050525021738,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,171,1,1,136.0,1,3,37,2,8,-0.36844997061610035,1,0,0,1,0,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,9085,1,1,129.0,1,1,38,4,7,-0.24860311214048839,0,0,0,1,0,0,19,0,0,5,6,5,0.3652034060936699,0,0,5,6,5,0.6104561793326371,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,1,9853,1,1,138.0,1,38,38,7,6,-0.1569555144826678,1,0,0,1,0,0,18,0,0,6,11,3,0.3514150870058838,0,0,6,10,5,0.11711830386853729,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,9853,1,1,137.0,1,37,37,9,9,0.41407951707760055,1,0,0,1,0,0,18,0,0,6,7,6,0.5582398733226764,0,0,6,8,5,0.30292088034202946,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,43,1,9853,1,1,115.0,1,3,37,2,5,-1.2849259471943077,1,0,0,1,0,0,21,0,0,6,10,3,0.42035668244481444,0,0,6,12,3,-0.04305633102240432,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,1,9853,1,1,129.0,1,38,37,6,6,0.7877197229133301,0,0,0,1,0,0,19,0,0,6,8,6,0.28247349156695284,0,0,6,10,4,0.24525801178129036,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9147,1,1,131.0,1,38,38,9,9,-0.03005884080260852,0,0,0,1,0,1,18,0,0,5,5,5,-0.007081209276556914,0,0,5,5,5,0.30292088034202946,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,2,9238,1,1,133.0,1,1,37,7,9,0.03338949603742163,1,0,0,1,0,1,18,0,0,6,8,6,0.33417968814615095,0,0,6,7,6,0.31390428387740826,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,3,9238,1,1,125.0,1,19,1,9,10,-0.2345034817315937,1,0,0,1,0,0,20,0,0,6,10,4,0.07564870525016021,0,0,6,9,6,0.3093278657376671,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,39,1,8014,0,1,120.0,1,1,19,6,8,-0.34730052500275727,0,0,0,1,0,1,24,0,0,6,11,5,0.07564870525016021,0,0,6,9,5,0.45668852983733305,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9670,1,1,128.0,1,19,1,4,1,-0.6151935027717715,0,0,0,1,0,0,19,0,0,6,6,6,0.5237690756032107,0,0,6,9,6,0.5335723545849851,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,9500,1,1,127.0,1,19,37,9,7,-0.21335403611824963,1,0,0,1,0,1,18,0,0,7,9,7,0.4594235865268751,0,0,8,12,7,0.48765562591624884,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,2,9500,1,1,134.0,1,19,19,9,9,-0.07940754723374298,1,0,0,1,0,0,18,0,0,7,8,7,0.8861433366290911,0,0,8,8,8,0.9862258727867858,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,5,9853,1,1,132.0,1,12,12,4,4,-0.2556529273449367,1,0,0,1,0,0,21,0,0,6,13,4,0.1790610984085565,0,0,6,10,3,0.14915323084672547,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,2,9670,1,1,124.0,1,1,19,5,4,-0.17810496009601087,0,0,0,1,0,0,19,0,0,5,5,5,0.7374880214638964,0,0,5,5,5,0.7642238288279407,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,1,9773,1,1,133.1,1,19,37,7,7,-0.06530791682484727,0,0,0,1,0,1,19,0,0,6,6,6,0.3858858847253491,0,0,6,7,6,0.5335723545849851,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
3,39,1,9003,1,1,170.0,1,1,37,6,6,2.813202129303205,0,0,1,1,0,0,47,0,0,1,1,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,17,3,9238,1,1,125.0,1,19,19,7,8,-0.382549601024996,0,0,0,1,0,0,19,0,0,6,10,5,0.21353189612802181,0,0,6,12,4,0.14915323084672547,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9500,1,3,130.0,1,2,2,1,1,0.21668469135306273,0,0,0,1,0,0,29,0,1,8,8,7,0.7493065806819988,0,1,8,8,7,0.7752072323633195,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,43,1,9238,1,1,125.0,1,19,19,4,8,-0.6997912852251448,1,0,0,1,0,0,21,0,0,6,13,3,0.28247349156695284,0,0,6,12,2,0.21322308480310218,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,39,1,9085,1,1,130.0,1,37,19,9,7,0.21668469135306273,1,0,0,1,0,0,28,0,0,5,13,4,0.12735490182935835,1,0,5,11,4,0.053048449912160574,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,17,2,9556,1,1,133.1,1,37,37,3,10,-1.3342746536254424,0,0,0,1,0,0,20,0,0,7,8,7,0.37702196531177196,0,0,8,8,8,0.6416902331363705,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,1,9500,1,1,131.0,1,2,38,4,5,0.3788304410553618,1,0,0,1,0,0,19,0,0,7,7,6,0.21697897589996817,0,0,7,7,6,0.2804964314572972,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,42,1,8014,0,1,150.0,1,19,2,4,6,1.4856514281536577,0,0,0,1,0,0,26,0,0,6,10,3,0.21353189612802181,0,0,6,8,5,0.3413627927158553,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,2,9254,1,1,125.0,1,37,37,9,8,-0.3050016337760712,1,0,1,0,0,0,20,0,0,6,8,4,0.23076729498775467,0,0,6,6,6,0.5656072815631732,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,1,9670,1,1,131.0,1,37,37,9,9,-0.27680237295827975,1,0,0,1,0,1,18,0,0,5,6,3,0.21353189612802181,0,0,5,6,4,0.62967713551955,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,39,1,9853,1,1,130.0,1,37,19,9,5,-1.7220144898700687,0,0,0,1,0,0,27,0,0,6,9,5,0.5306632351471038,0,0,6,10,5,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,2,9500,1,1,123.0,1,34,34,90,90,-0.9606344477897117,1,0,0,1,0,0,20,0,0,7,8,4,0.27213225225111304,0,0,7,8,4,0.3317523146223986,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,5,9853,1,1,141.0,1,37,19,9,5,0.4281791474864952,1,0,0,1,0,0,18,0,0,6,8,5,0.3652034060936699,0,0,6,12,5,0.03382749372524767,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,7,1,9500,1,3,140.0,1,1,1,9,5,0.9216662117978377,0,0,0,1,0,0,33,0,2,7,8,6,0.7685117394114154,0,3,8,10,6,0.837904160877774,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,43,1,9853,1,1,140.0,1,3,1,3,3,0.09683783287745178,1,0,0,1,0,0,35,0,19,21,21,21,0.41050788309639613,0,13,19,19,19,0.49310718366516815,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,44,1,9991,0,39,140.0,1,37,19,9,8,0.9216662117978377,0,0,0,1,0,1,26,0,2,6,7,6,0.42035668244481444,0,2,6,7,6,0.5656072815631732,1,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,39,1,9773,1,19,133.1,1,19,19,3,4,-1.6162672618033522,0,0,1,0,0,0,27,0,0,6,6,5,0.28247349156695284,0,0,6,6,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,18,3,9070,1,1,131.0,1,1,37,5,5,-0.32615107938941423,1,0,0,0,0,0,19,0,0,6,6,6,0.3169442892864181,0,0,6,6,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,17,2,9254,1,1,143.0,1,1,19,4,6,0.5691754515754502,0,0,0,1,0,0,20,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,18,2,9147,1,1,132.0,1,3,3,5,7,-0.5517451659317424,1,0,1,0,0,0,20,0,0,5,9,3,-0.1311760810666324,0,0,5,9,3,0.06677770433138408,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,43,1,9238,1,1,143.0,1,1,37,5,9,-0.023009025598161172,0,0,1,0,0,0,21,0,5,10,18,8,0.1790610984085565,0,0,6,12,4,-0.04305633102240432,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,3,9500,1,1,141.0,1,38,1,9,4,0.14618653930858524,1,0,0,1,0,1,18,0,0,7,7,6,0.4996395171995852,0,0,7,7,6,0.5431828326784417,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9085,1,1,133.1,1,1,19,9,9,2.493775002389687,1,0,0,1,0,0,24,0,0,6,10,2,0.07564870525016021,0,0,6,6,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,4,9070,1,1,148.0,1,1,3,4,1,2.5713229696386115,1,0,0,1,0,0,20,0,0,6,7,6,0.1790610984085565,0,0,6,6,6,0.3413627927158553,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9254,1,1,125.0,1,19,38,9,8,-0.382549601024996,0,0,0,1,0,1,21,0,0,6,7,6,0.28247349156695284,0,0,6,6,6,0.43746757365042016,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,8014,0,1,120.0,1,1,37,7,3,-0.2909020033671755,0,0,0,1,0,0,23,0,0,6,13,2,-0.1311760810666324,0,0,5,12,1,-0.04305633102240432,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,39,1,9147,1,1,140.0,1,12,3,4,3,-0.6292931331806673,1,0,0,1,0,0,24,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,51,1,9853,1,1,139.0,1,1,1,4,10,0.49867729953097273,0,0,0,1,0,0,21,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,4,9500,1,1,142.0,1,38,38,9,8,0.20258506094416803,1,0,0,1,0,0,18,0,0,8,8,7,0.3327023682438883,0,0,8,8,7,0.38804225774121553,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9991,0,40,130.0,1,19,1,3,4,1.7676440363315677,1,0,0,1,0,0,27,0,0,5,0,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,18,6,9500,1,1,126.0,1,37,37,5,5,-0.2909020033671755,1,0,0,1,0,0,18,0,0,8,8,8,0.4755961357902579,0,0,8,8,8,0.5208384711111552,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,7,1,9119,1,3,150.0,1,3,2,2,2,1.6266477322426127,0,0,0,1,0,0,35,0,0,5,0,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,1,9853,1,1,130.0,1,19,19,3,8,0.34358136503312303,0,0,0,1,0,0,18,0,0,7,9,7,0.4006590837479771,0,0,7,8,7,0.8081574429694562,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,39,1,9500,1,1,120.0,1,1,3,175,121,-1.4823207729188446,0,0,0,1,0,0,35,0,0,3,4,3,0.24455561407554116,0,0,3,3,3,0.21322308480310218,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,1,1,9085,1,1,138.0,1,1,1,4,7,0.36473081064646506,1,0,0,1,0,0,19,0,0,5,9,4,0.6444168676213399,0,0,5,13,4,0.7898517704104916,2,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,4,9238,1,1,127.0,1,19,19,4,0,0.03338949603742163,1,0,0,1,0,0,20,0,0,6,8,6,0.11011950296962551,0,0,6,6,6,0.21322308480310218,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9500,1,1,140.0,1,19,19,7,7,0.18143561533082397,1,0,0,1,0,0,18,0,0,8,8,7,0.34954381512968347,0,0,8,8,7,0.4036936077791296,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,44,1,9238,1,39,130.0,1,38,38,5,10,-0.01595921039371282,0,0,1,1,0,0,21,0,3,6,6,6,0.3169442892864181,0,2,6,7,6,0.2864457750389609,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,2,9238,1,1,128.0,1,19,37,9,8,-0.7350403612473836,0,0,0,1,0,1,18,0,0,6,11,5,0.10519510329541619,0,0,6,11,4,0.19720562131400793,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9238,1,1,132.0,1,34,34,0,0,-0.5517451659317424,1,0,0,1,0,0,18,0,0,6,9,4,0.07564870525016021,0,0,6,9,4,0.10110084037944303,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,2,9500,1,1,149.0,1,19,38,9,9,-0.03005884080260852,1,0,0,1,0,0,18,0,0,8,8,7,0.47157043905659146,0,0,8,8,7,0.5170972492819165,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,4,9773,1,1,155.0,1,3,19,1,4,1.612548101833718,1,0,0,1,0,1,18,0,0,6,6,6,0.6616522664810727,0,0,6,6,6,0.757816843432303,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9085,1,1,120.0,1,19,1,8,7,-0.8337377741096524,1,0,0,1,0,0,19,0,0,6,8,6,0.666576666155282,0,0,6,9,5,0.6104561793326371,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9254,1,19,133.1,1,3,19,2,3,-0.17105514489156354,0,0,0,1,0,1,36,0,0,6,7,6,0.6370302681100257,0,0,6,6,5,0.49513044221115926,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,2,9500,1,1,131.0,1,38,1,7,4,0.09683783287745178,1,0,0,1,0,1,18,0,0,8,8,7,0.4154322827706051,0,0,8,8,7,0.4649260824888672,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,1,9500,1,1,149.0,1,37,37,9,9,0.6396736036199278,0,0,0,1,0,1,18,0,0,7,7,6,0.47206287902401256,0,0,7,7,6,0.5175548910958908,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,43,1,9130,1,1,140.0,1,1,3,9,2,0.9216662117978377,1,0,0,1,0,1,20,0,0,6,8,6,1.032213341965326,0,0,6,8,6,1.0827425313539274,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9991,0,1,133.1,1,37,37,9,9,-0.04415847121150422,0,0,0,1,0,1,26,0,0,5,7,0,-2.1994239442345584,0,0,5,8,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,43,1,9773,1,1,122.0,1,1,1,4,5,-0.0018595799848171199,0,0,0,1,0,0,21,0,0,6,8,6,0.2233806954764405,0,0,6,7,6,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9556,1,40,130.0,1,1,1,4,5,1.2741569720202253,0,0,0,1,0,0,25,0,0,7,10,6,0.30832658985655187,0,0,8,9,8,0.5936378426690881,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,18,1,9147,1,1,121.0,1,19,3,5,5,-0.784389067678518,1,0,0,1,0,1,19,0,0,5,7,5,0.19974357704023568,0,0,5,5,5,0.2644789679682033,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,39,1,8014,0,1,120.0,1,19,37,8,7,-1.8982598699812623,1,0,0,1,0,0,24,0,0,6,11,1,-0.1311760810666324,0,0,6,6,0,-1.9651519497137022,6,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,39,1,8014,0,1,133.1,1,1,19,5,4,-1.7220144898700687,0,0,0,1,0,1,27,0,0,6,16,1,-0.1311760810666324,0,0,6,13,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,1,9085,1,1,121.0,1,19,37,1,3,0.322431919419779,0,0,0,1,0,0,21,0,0,5,10,0,-2.1994239442345584,1,0,5,9,2,0.62967713551955,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9147,1,1,133.0,1,38,38,7,7,1.4151532761091803,0,0,0,1,0,1,18,0,0,5,7,4,0.4892982778837454,0,0,5,8,3,0.405432646672232,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
2,1,4,9853,1,1,134.0,1,37,37,5,7,-0.3120514489805185,0,1,0,1,0,1,19,0,0,6,6,6,0.5582398733226764,0,0,6,6,6,0.8218866973886797,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,3,9254,1,1,115.0,1,1,1,3,3,-0.6645422092029061,1,0,0,1,0,0,18,0,0,6,9,4,0.12735490182935835,0,0,6,13,2,0.43746757365042016,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
